idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
141,-18.823200225830078,-16.705093383789062,-19.55130958557129,-17.930742263793945,-24.663148880004883,-24.919198989868164
142,-21.803443908691406,-17.634838104248047,-22.379701614379883,-18.51207160949707,-25.662649154663086,-25.197656631469727
143,-18.823200225830078,-16.705093383789062,-19.49172019958496,-18.141658782958984,-24.663148880004883,-23.678878784179688
144,-21.803443908691406,-17.634838104248047,-21.642681121826172,-18.414138793945312,-25.662649154663086,-23.363967895507812
145,-22.660507202148438,-18.01015281677246,-15.995433807373047,-14.7337646484375,-25.585529327392578,-22.244911193847656
146,-22.983827590942383,-20.35000991821289,-17.335922241210938,-13.281105995178223,-25.876258850097656,-23.7335147857666
147,-22.660507202148438,-18.01015281677246,-21.01872444152832,-20.05109405517578,-25.585529327392578,-23.569177627563477
148,-22.983827590942383,-20.35000991821289,-24.236650466918945,-20.058795928955078,-25.876258850097656,-24.303070068359375
149,-22.660507202148438,-18.01015281677246,-19.55130958557129,-17.930742263793945,-25.585529327392578,-24.919198989868164
150,-22.983827590942383,-20.35000991821289,-22.379701614379883,-18.51207160949707,-25.876258850097656,-25.197656631469727
151,-22.660507202148438,-18.01015281677246,-19.49172019958496,-18.141658782958984,-25.585529327392578,-23.678878784179688
152,-22.983827590942383,-20.35000991821289,-21.642681121826172,-18.414138793945312,-25.876258850097656,-23.363967895507812
153,-18.978546142578125,-16.291118621826172,-15.995433807373047,-14.7337646484375,-24.541332244873047,-22.244911193847656
154,-21.82542610168457,-17.876523971557617,-17.335922241210938,-13.281105995178223,-25.3165340423584,-23.7335147857666
155,-18.978546142578125,-16.291118621826172,-21.01872444152832,-20.05109405517578,-24.541332244873047,-23.569177627563477
156,-21.82542610168457,-17.876523971557617,-24.236650466918945,-20.058795928955078,-25.3165340423584,-24.303070068359375
157,-18.978546142578125,-16.291118621826172,-19.55130958557129,-17.930742263793945,-24.541332244873047,-24.919198989868164
158,-21.82542610168457,-17.876523971557617,-22.379701614379883,-18.51207160949707,-25.3165340423584,-25.197656631469727
159,-18.978546142578125,-16.291118621826172,-19.49172019958496,-18.141658782958984,-24.541332244873047,-23.678878784179688
160,-21.82542610168457,-17.876523971557617,-21.642681121826172,-18.414138793945312,-25.3165340423584,-23.363967895507812
161,-11.99001693725586,-10.738452911376953,-13.251199722290039,-12.321111679077148,-20.467838287353516,-19.564687728881836
162,-12.91458511352539,-9.522987365722656,-13.28266429901123,-10.507549285888672,-21.264972686767578,-19.542224884033203
163,-11.99001693725586,-10.738452911376953,-17.200294494628906,-17.039888381958008,-20.467838287353516,-18.560991287231445
164,-12.91458511352539,-9.522987365722656,-17.503517150878906,-15.591704368591309,-21.264972686767578,-18.52888298034668
165,-11.99001693725586,-10.738452911376953,-16.130836486816406,-16.248342514038086,-20.467838287353516,-20.175973892211914
166,-12.91458511352539,-9.522987365722656,-16.70467185974121,-14.403380393981934,-21.264972686767578,-19.7176456451416
167,-11.99001693725586,-10.738452911376953,-16.42937660217285,-17.013572692871094,-20.467838287353516,-19.85282325744629
168,-12.91458511352539,-9.522987365722656,-16.976795196533203,-14.388975143432617,-21.264972686767578,-19.447654724121094
169,-15.13772201538086,-14.6079740524292,-13.251199722290039,-12.321111679077148,-21.903921127319336,-19.564687728881836
170,-17.180797576904297,-12.846026420593262,-13.28266429901123,-10.507549285888672,-22.409042358398438,-19.542224884033203
171,-15.13772201538086,-14.6079740524292,-17.200294494628906,-17.039888381958008,-21.903921127319336,-18.560991287231445
172,-17.180797576904297,-12.846026420593262,-17.503517150878906,-15.591704368591309,-22.409042358398438,-18.52888298034668
173,-15.13772201538086,-14.6079740524292,-16.130836486816406,-16.248342514038086,-21.903921127319336,-20.175973892211914
174,-17.180797576904297,-12.846026420593262,-16.70467185974121,-14.403380393981934,-22.409042358398438,-19.7176456451416
175,-15.13772201538086,-14.6079740524292,-16.42937660217285,-17.013572692871094,-21.903921127319336,-19.85282325744629
176,-17.180797576904297,-12.846026420593262,-16.976795196533203,-14.388975143432617,-22.409042358398438,-19.447654724121094
177,-17.58327865600586,-16.35891342163086,-13.251199722290039,-12.321111679077148,-21.87437629699707,-19.564687728881836
178,-18.200740814208984,-14.974899291992188,-13.28266429901123,-10.507549285888672,-21.631900787353516,-19.542224884033203
179,-17.58327865600586,-16.35891342163086,-17.200294494628906,-17.039888381958008,-21.87437629699707,-18.560991287231445
180,-18.200740814208984,-14.974899291992188,-17.503517150878906,-15.591704368591309,-21.631900787353516,-18.52888298034668
181,-17.58327865600586,-16.35891342163086,-16.130836486816406,-16.248342514038086,-21.87437629699707,-20.175973892211914
182,-18.200740814208984,-14.974899291992188,-16.70467185974121,-14.403380393981934,-21.631900787353516,-19.7176456451416
183,-17.58327865600586,-16.35891342163086,-16.42937660217285,-17.013572692871094,-21.87437629699707,-19.85282325744629
184,-18.200740814208984,-14.974899291992188,-16.976795196533203,-14.388975143432617,-21.631900787353516,-19.447654724121094
185,-16.36898422241211,-15.525644302368164,-13.251199722290039,-12.321111679077148,-20.87144660949707,-19.564687728881836
186,-18.832082748413086,-14.235578536987305,-13.28266429901123,-10.507549285888672,-21.04582405090332,-19.542224884033203
187,-16.36898422241211,-15.525644302368164,-17.200294494628906,-17.039888381958008,-20.87144660949707,-18.560991287231445
188,-18.832082748413086,-14.235578536987305,-17.503517150878906,-15.591704368591309,-21.04582405090332,-18.52888298034668
189,-16.36898422241211,-15.525644302368164,-16.130836486816406,-16.248342514038086,-20.87144660949707,-20.175973892211914
190,-18.832082748413086,-14.235578536987305,-16.70467185974121,-14.403380393981934,-21.04582405090332,-19.7176456451416
191,-16.36898422241211,-15.525644302368164,-16.42937660217285,-17.013572692871094,-20.87144660949707,-19.85282325744629
192,-18.832082748413086,-14.235578536987305,-16.976795196533203,-14.388975143432617,-21.04582405090332,-19.447654724121094
193,-10.660751342773438,-10.288000106811523,-10.555288314819336,-11.378360748291016,-20.962942123413086,-20.237144470214844
194,-12.882966995239258,-8.130292892456055,-13.543213844299316,-8.407772064208984,-21.526689529418945,-19.414813995361328
195,-10.660751342773438,-10.288000106811523,-13.05459213256836,-14.690522193908691,-20.962942123413086,-19.072010040283203
196,-12.882966995239258,-8.130292892456055,-15.246256828308105,-11.0093412399292,-21.526689529418945,-20.662952423095703
197,-10.660751342773438,-10.288000106811523,-12.528985977172852,-13.91390323638916,-20.962942123413086,-19.09394073486328
198,-12.882966995239258,-8.130292892456055,-16.473983764648438,-11.261041641235352,-21.526689529418945,-20.495433807373047
199,-10.660751342773438,-10.288000106811523,-12.933130264282227,-14.209834098815918,-20.962942123413086,-18.87283706665039
200,-12.882966995239258,-8.130292892456055,-16.252634048461914,-11.341113090515137,-21.526689529418945,-19.982603073120117
201,-12.503726959228516,-12.425918579101562,-10.555288314819336,-11.378360748291016,-21.53592300415039,-20.237144470214844
202,-14.21396255493164,-11.222442626953125,-13.543213844299316,-8.407772064208984,-22.865291595458984,-19.414813995361328
203,-12.503726959228516,-12.425918579101562,-13.05459213256836,-14.690522193908691,-21.53592300415039,-19.072010040283203
204,-14.21396255493164,-11.222442626953125,-15.246256828308105,-11.0093412399292,-22.865291595458984,-20.662952423095703
205,-12.503726959228516,-12.425918579101562,-12.528985977172852,-13.91390323638916,-21.53592300415039,-19.09394073486328
206,-14.21396255493164,-11.222442626953125,-16.473983764648438,-11.261041641235352,-22.865291595458984,-20.495433807373047
207,-12.503726959228516,-12.425918579101562,-12.933130264282227,-14.209834098815918,-21.53592300415039,-18.87283706665039
208,-14.21396255493164,-11.222442626953125,-16.252634048461914,-11.341113090515137,-22.865291595458984,-19.982603073120117
209,-15.726256370544434,-17.502151489257812,-10.555288314819336,-11.378360748291016,-21.067344665527344,-20.237144470214844
210,-18.686649322509766,-14.291900634765625,-13.543213844299316,-8.407772064208984,-22.7623348236084,-19.414813995361328
211,-15.726256370544434,-17.502151489257812,-13.05459213256836,-14.690522193908691,-21.067344665527344,-19.072010040283203
212,-18.686649322509766,-14.291900634765625,-15.246256828308105,-11.0093412399292,-22.7623348236084,-20.662952423095703
213,-15.726256370544434,-17.502151489257812,-12.528985977172852,-13.91390323638916,-21.067344665527344,-19.09394073486328
214,-18.686649322509766,-14.291900634765625,-16.473983764648438,-11.261041641235352,-22.7623348236084,-20.495433807373047
215,-15.726256370544434,-17.502151489257812,-12.933130264282227,-14.209834098815918,-21.067344665527344,-18.87283706665039
216,-18.686649322509766,-14.291900634765625,-16.252634048461914,-11.341113090515137,-22.7623348236084,-19.982603073120117
217,-13.931123733520508,-15.261037826538086,-10.555288314819336,-11.378360748291016,-20.445276260375977,-20.237144470214844
218,-16.431846618652344,-11.968388557434082,-13.543213844299316,-8.407772064208984,-20.701148986816406,-19.414813995361328
219,-13.931123733520508,-15.261037826538086,-13.05459213256836,-14.690522193908691,-20.445276260375977,-19.072010040283203
220,-16.431846618652344,-11.968388557434082,-15.246256828308105,-11.0093412399292,-20.701148986816406,-20.662952423095703
221,-13.931123733520508,-15.261037826538086,-12.528985977172852,-13.91390323638916,-20.445276260375977,-19.09394073486328
222,-16.431846618652344,-11.968388557434082,-16.473983764648438,-11.261041641235352,-20.701148986816406,-20.495433807373047
223,-13.931123733520508,-15.261037826538086,-12.933130264282227,-14.209834098815918,-20.445276260375977,-18.87283706665039
224,-16.431846618652344,-11.968388557434082,-16.252634048461914,-11.341113090515137,-20.701148986816406,-19.982603073120117
225,-10.79163932800293,-9.073223114013672,-10.880108833312988,-9.332149505615234,-18.33867835998535,-18.46122169494629
226,-12.385051727294922,-8.41028118133545,-13.378671646118164,-9.325106620788574,-19.47698402404785,-20.03384017944336
227,-10.79163932800293,-9.073223114013672,-14.420287132263184,-13.669713020324707,-18.33867835998535,-18.190519332885742
228,-12.385051727294922,-8.41028118133545,-15.651310920715332,-13.739099502563477,-19.47698402404785,-19.51318359375
229,-10.79163932800293,-9.073223114013672,-13.597376823425293,-12.823506355285645,-18.33867835998535,-19.28327178955078
230,-12.385051727294922,-8.41028118133545,-14.891669273376465,-12.198413848876953,-19.47698402404785,-20.36073112487793
231,-10.79163932800293,-9.073223114013672,-13.949664115905762,-13.357259750366211,-18.33867835998535,-18.954593658447266
232,-12.385051727294922,-8.41028118133545,-14.628625869750977,-12.067696571350098,-19.47698402404785,-20.153987884521484
233,-14.782285690307617,-12.779455184936523,-10.880108833312988,-9.332149505615234,-18.838394165039062,-18.46122169494629
234,-15.127668380737305,-11.390863418579102,-13.378671646118164,-9.325106620788574,-20.85719108581543,-20.03384017944336
235,-14.782285690307617,-12.779455184936523,-14.420287132263184,-13.669713020324707,-18.838394165039062,-18.190519332885742
236,-15.127668380737305,-11.390863418579102,-15.651310920715332,-13.739099502563477,-20.85719108581543,-19.51318359375
237,-14.782285690307617,-12.779455184936523,-13.597376823425293,-12.823506355285645,-18.838394165039062,-19.28327178955078
238,-15.127668380737305,-11.390863418579102,-14.891669273376465,-12.198413848876953,-20.85719108581543,-20.36073112487793
239,-14.782285690307617,-12.779455184936523,-13.949664115905762,-13.357259750366211,-18.838394165039062,-18.954593658447266
240,-15.127668380737305,-11.390863418579102,-14.628625869750977,-12.067696571350098,-20.85719108581543,-20.153987884521484
241,-16.232398986816406,-13.779802322387695,-10.880108833312988,-9.332149505615234,-19.35672950744629,-18.46122169494629
242,-16.10662841796875,-12.987056732177734,-13.378671646118164,-9.325106620788574,-21.184101104736328,-20.03384017944336
243,-16.232398986816406,-13.779802322387695,-14.420287132263184,-13.669713020324707,-19.35672950744629,-18.190519332885742
244,-16.10662841796875,-12.987056732177734,-15.651310920715332,-13.739099502563477,-21.184101104736328,-19.51318359375
245,-16.232398986816406,-13.779802322387695,-13.597376823425293,-12.823506355285645,-19.35672950744629,-19.28327178955078
246,-16.10662841796875,-12.987056732177734,-14.891669273376465,-12.198413848876953,-21.184101104736328,-20.36073112487793
