idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
82,-20.05317497253418,-16.295303344726562,-14.563859939575195,-11.895318984985352,-14.06138801574707,-12.869638442993164,-13.202900886535645,-12.522300720214844,-27.623443603515625,-19.163475036621094,-38.38555908203125,-34.627689361572266,-41.37800598144531,-38.70946502685547
83,-16.914207458496094,-20.150304794311523,-20.178607940673828,-21.91271209716797,-12.869638442993164,-14.06138801574707,-17.493412017822266,-18.754070281982422,-28.01690673828125,-25.83156394958496,-37.26490783691406,-40.501007080078125,-47.20551681518555,-48.93961715698242
84,-20.05317497253418,-16.295303344726562,-21.981666564941406,-18.80166244506836,-14.06138801574707,-12.869638442993164,-18.754070281982422,-17.493412017822266,-27.623443603515625,-24.943984985351562,-38.38555908203125,-34.627689361572266,-47.614585876464844,-44.43458557128906
85,-16.914207458496094,-20.150304794311523,-20.738035202026367,-22.40753936767578,-12.869638442993164,-14.06138801574707,-14.8676118850708,-16.801332473754883,-28.01690673828125,-26.837398529052734,-37.26490783691406,-40.501007080078125,-42.20082473754883,-43.870330810546875
86,-20.05317497253418,-16.295303344726562,-23.02560806274414,-19.53432273864746,-14.06138801574707,-12.869638442993164,-16.801332473754883,-14.8676118850708,-27.623443603515625,-25.81208038330078,-38.38555908203125,-34.627689361572266,-42.83006286621094,-39.338775634765625
87,-16.914207458496094,-20.150304794311523,-17.45024871826172,-19.209718704223633,-12.869638442993164,-14.06138801574707,-17.270273208618164,-18.923206329345703,-28.01690673828125,-24.245534896850586,-37.26490783691406,-40.501007080078125,-36.15562057495117,-37.91509246826172
88,-20.05317497253418,-16.295303344726562,-19.481218338012695,-16.08441925048828,-14.06138801574707,-12.869638442993164,-18.923206329345703,-17.270273208618164,-27.623443603515625,-23.185543060302734,-38.38555908203125,-34.627689361572266,-37.206443786621094,-33.80964660644531
89,-18.119884490966797,-20.21707534790039,-12.4647855758667,-13.466737747192383,-14.709264755249023,-15.58808708190918,-12.522300720214844,-13.202900886535645,-25.863916397094727,-19.709428787231445,-37.84471893310547,-39.94190979003906,-40.2186393737793,-41.22058868408203
90,-20.84764862060547,-17.976728439331055,-14.563859939575195,-11.895318984985352,-15.58808708190918,-14.709264755249023,-13.202900886535645,-12.522300720214844,-26.512939453125,-19.163475036621094,-39.01701354980469,-36.14609146118164,-41.37800598144531,-38.70946502685547
91,-18.119884490966797,-20.21707534790039,-20.178607940673828,-21.91271209716797,-14.709264755249023,-15.58808708190918,-17.493412017822266,-18.754070281982422,-25.863916397094727,-25.83156394958496,-37.84471893310547,-39.94190979003906,-47.20551681518555,-48.93961715698242
92,-20.84764862060547,-17.976728439331055,-21.981666564941406,-18.80166244506836,-15.58808708190918,-14.709264755249023,-18.754070281982422,-17.493412017822266,-26.512939453125,-24.943984985351562,-39.01701354980469,-36.14609146118164,-47.614585876464844,-44.43458557128906
93,-18.119884490966797,-20.21707534790039,-20.738035202026367,-22.40753936767578,-14.709264755249023,-15.58808708190918,-14.8676118850708,-16.801332473754883,-25.863916397094727,-26.837398529052734,-37.84471893310547,-39.94190979003906,-42.20082473754883,-43.870330810546875
94,-20.84764862060547,-17.976728439331055,-23.02560806274414,-19.53432273864746,-15.58808708190918,-14.709264755249023,-16.801332473754883,-14.8676118850708,-26.512939453125,-25.81208038330078,-39.01701354980469,-36.14609146118164,-42.83006286621094,-39.338775634765625
95,-18.119884490966797,-20.21707534790039,-17.45024871826172,-19.209718704223633,-14.709264755249023,-15.58808708190918,-17.270273208618164,-18.923206329345703,-25.863916397094727,-24.245534896850586,-37.84471893310547,-39.94190979003906,-36.15562057495117,-37.91509246826172
96,-20.84764862060547,-17.976728439331055,-19.481218338012695,-16.08441925048828,-15.58808708190918,-14.709264755249023,-18.923206329345703,-17.270273208618164,-26.512939453125,-23.185543060302734,-39.01701354980469,-36.14609146118164,-37.206443786621094,-33.80964660644531
97,-13.447734832763672,-13.245580673217773,-12.843964576721191,-13.623347282409668,-16.727964401245117,-16.5183048248291,-12.915176391601562,-12.75750732421875,-19.407489776611328,-19.695255279541016,-28.710067749023438,-28.507911682128906,-35.703460693359375,-36.48284149169922
98,-15.613666534423828,-13.47157096862793,-15.508598327636719,-13.135429382324219,-16.5183048248291,-16.727964401245117,-12.75750732421875,-12.915176391601562,-20.36430549621582,-20.44737434387207,-30.936565399169922,-28.79447364807129,-37.783695220947266,-35.410526275634766
99,-13.447734832763672,-13.245580673217773,-21.350570678710938,-21.903125762939453,-16.727964401245117,-16.5183048248291,-18.229969024658203,-19.245532989501953,-19.407489776611328,-26.154827117919922,-28.710067749023438,-28.507911682128906,-46.765594482421875,-47.318153381347656
100,-15.613666534423828,-13.47157096862793,-23.46294403076172,-22.263866424560547,-16.5183048248291,-16.727964401245117,-19.245532989501953,-18.229969024658203,-20.36430549621582,-27.06406593322754,-30.936565399169922,-28.79447364807129,-49.28057098388672,-48.08149719238281
101,-13.447734832763672,-13.245580673217773,-19.235721588134766,-20.207868576049805,-16.727964401245117,-16.5183048248291,-15.707853317260742,-17.309410095214844,-19.407489776611328,-26.974563598632812,-28.710067749023438,-28.507911682128906,-37.43446350097656,-38.40660858154297
102,-15.613666534423828,-13.47157096862793,-22.098655700683594,-19.587419509887695,-16.5183048248291,-16.727964401245117,-17.309410095214844,-15.707853317260742,-20.36430549621582,-27.883846282958984,-30.936565399169922,-28.79447364807129,-41.05902099609375,-38.54779052734375
103,-13.447734832763672,-13.245580673217773,-16.296173095703125,-17.256410598754883,-16.727964401245117,-16.5183048248291,-18.15345001220703,-19.44410514831543,-19.407489776611328,-24.401432037353516,-28.710067749023438,-28.507911682128906,-33.111595153808594,-34.07183074951172
104,-15.613666534423828,-13.47157096862793,-19.110904693603516,-16.488162994384766,-16.5183048248291,-16.727964401245117,-19.44410514831543,-18.15345001220703,-20.36430549621582,-25.915184020996094,-30.936565399169922,-28.79447364807129,-36.111019134521484,-33.488277435302734
105,-23.24462127685547,-23.385276794433594,-12.843964576721191,-13.623347282409668,-14.331068992614746,-15.31656551361084,-12.915176391601562,-12.75750732421875,-29.107662200927734,-19.695255279541016,-38.173423767089844,-38.3140754699707,-35.703460693359375,-36.48284149169922
