idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
4097,-13.732854843139648,-8.866310119628906,-14.501472473144531,-9.017339706420898,-19.66731834411621,-17.969627380371094,-14.589910507202148,-12.757296562194824,-24.423778533935547,-24.152645111083984,-20.845703125,-15.979158401489258,-32.33585739135742,-26.85172462463379
4098,-10.406001091003418,-11.393067359924316,-11.308937072753906,-12.058029174804688,-17.969627380371094,-19.66731834411621,-12.757296562194824,-14.589910507202148,-24.039194107055664,-25.824848175048828,-17.205453872680664,-18.192520141601562,-28.85433578491211,-29.603431701660156
4099,-13.732854843139648,-8.866310119628906,-21.84227752685547,-13.746625900268555,-19.66731834411621,-17.969627380371094,-19.095359802246094,-16.797760009765625,-24.423778533935547,-24.861373901367188,-20.845703125,-15.979158401489258,-36.440765380859375,-28.345111846923828
4100,-10.406001091003418,-11.393067359924316,-15.911596298217773,-18.364267349243164,-17.969627380371094,-19.66731834411621,-16.797760009765625,-19.095359802246094,-24.039194107055664,-25.76560401916504,-17.205453872680664,-18.192520141601562,-30.783849716186523,-33.23651885986328
4101,-13.732854843139648,-8.866310119628906,-18.10501480102539,-12.482599258422852,-19.66731834411621,-17.969627380371094,-17.86034393310547,-16.324481964111328,-24.423778533935547,-24.970096588134766,-20.845703125,-15.979158401489258,-29.136808395385742,-23.514392852783203
4102,-10.406001091003418,-11.393067359924316,-14.929535865783691,-15.376171112060547,-17.969627380371094,-19.66731834411621,-16.324481964111328,-17.86034393310547,-24.039194107055664,-25.690296173095703,-17.205453872680664,-18.192520141601562,-25.815814971923828,-26.262447357177734
4103,-13.732854843139648,-8.866310119628906,-17.63372039794922,-11.975198745727539,-19.66731834411621,-17.969627380371094,-16.530120849609375,-15.200526237487793,-24.423778533935547,-24.657276153564453,-20.845703125,-15.979158401489258,-28.48641586303711,-22.827892303466797
4104,-10.406001091003418,-11.393067359924316,-13.968877792358398,-15.227226257324219,-17.969627380371094,-19.66731834411621,-15.200526237487793,-16.530120849609375,-24.039194107055664,-26.106201171875,-17.205453872680664,-18.192520141601562,-24.977527618408203,-26.235877990722656
4105,-21.74402618408203,-14.496301651000977,-14.501472473144531,-9.017339706420898,-16.868560791015625,-15.791519165039062,-14.589910507202148,-12.757296562194824,-26.414386749267578,-24.152645111083984,-28.805574417114258,-21.557849884033203,-32.33585739135742,-26.85172462463379
4106,-16.695266723632812,-16.907394409179688,-11.308937072753906,-12.058029174804688,-15.791519165039062,-16.868560791015625,-12.757296562194824,-14.589910507202148,-26.829212188720703,-25.824848175048828,-24.152095794677734,-24.36422348022461,-28.85433578491211,-29.603431701660156
4107,-21.74402618408203,-14.496301651000977,-21.84227752685547,-13.746625900268555,-16.868560791015625,-15.791519165039062,-19.095359802246094,-16.797760009765625,-26.414386749267578,-24.861373901367188,-28.805574417114258,-21.557849884033203,-36.440765380859375,-28.345111846923828
4108,-16.695266723632812,-16.907394409179688,-15.911596298217773,-18.364267349243164,-15.791519165039062,-16.868560791015625,-16.797760009765625,-19.095359802246094,-26.829212188720703,-25.76560401916504,-24.152095794677734,-24.36422348022461,-30.783849716186523,-33.23651885986328
4109,-21.74402618408203,-14.496301651000977,-18.10501480102539,-12.482599258422852,-16.868560791015625,-15.791519165039062,-17.86034393310547,-16.324481964111328,-26.414386749267578,-24.970096588134766,-28.805574417114258,-21.557849884033203,-29.136808395385742,-23.514392852783203
4110,-16.695266723632812,-16.907394409179688,-14.929535865783691,-15.376171112060547,-15.791519165039062,-16.868560791015625,-16.324481964111328,-17.86034393310547,-26.829212188720703,-25.690296173095703,-24.152095794677734,-24.36422348022461,-25.815814971923828,-26.262447357177734
4111,-21.74402618408203,-14.496301651000977,-17.63372039794922,-11.975198745727539,-16.868560791015625,-15.791519165039062,-16.530120849609375,-15.200526237487793,-26.414386749267578,-24.657276153564453,-28.805574417114258,-21.557849884033203,-28.48641586303711,-22.827892303466797
4112,-16.695266723632812,-16.907394409179688,-13.968877792358398,-15.227226257324219,-15.791519165039062,-16.868560791015625,-15.200526237487793,-16.530120849609375,-26.829212188720703,-26.106201171875,-24.152095794677734,-24.36422348022461,-24.977527618408203,-26.235877990722656
4113,-21.15471076965332,-13.937959671020508,-14.501472473144531,-9.017339706420898,-16.072248458862305,-14.50548267364502,-14.589910507202148,-12.757296562194824,-26.50039291381836,-24.152645111083984,-29.98738670349121,-22.7706356048584,-32.33585739135742,-26.85172462463379
