idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
51,-26.388351440429688,-27.367130279541016,-30.583887100219727,-31.82501220703125,-17.21605110168457,-18.830711364746094,-19.531856536865234,-22.857559204101562,-25.637104034423828,-24.950532913208008,-48.81084060668945,-49.78962326049805,-57.31172561645508,-58.552852630615234
52,-28.842384338378906,-26.793119430541992,-32.15007781982422,-31.90054702758789,-18.830711364746094,-17.21605110168457,-22.857559204101562,-19.531856536865234,-25.10261344909668,-23.383350372314453,-49.4229736328125,-47.37370681762695,-58.399810791015625,-58.15027618408203
53,-26.388351440429688,-27.367130279541016,-33.10530090332031,-34.00941467285156,-17.21605110168457,-18.830711364746094,-16.47258949279785,-18.4287166595459,-25.637104034423828,-29.0681095123291,-48.81084060668945,-49.78962326049805,-50.71010971069336,-51.61422348022461
54,-28.842384338378906,-26.793119430541992,-36.73107147216797,-36.25343704223633,-18.830711364746094,-17.21605110168457,-18.4287166595459,-16.47258949279785,-25.10261344909668,-29.20448875427246,-49.4229736328125,-47.37370681762695,-54.76231002807617,-54.28467559814453
55,-26.388351440429688,-27.367130279541016,-34.978572845458984,-35.22802734375,-17.21605110168457,-18.830711364746094,-16.0654296875,-18.724031448364258,-25.637104034423828,-30.474720001220703,-48.81084060668945,-49.78962326049805,-45.682395935058594,-45.931846618652344
56,-28.842384338378906,-26.793119430541992,-38.87236785888672,-38.76603317260742,-18.830711364746094,-17.21605110168457,-18.724031448364258,-16.0654296875,-25.10261344909668,-31.585691452026367,-49.4229736328125,-47.37370681762695,-48.47331237792969,-48.366981506347656
57,-25.96630859375,-26.22207260131836,-25.717315673828125,-26.958328247070312,-17.134628295898438,-18.369556427001953,-12.54122543334961,-14.49857234954834,-22.080589294433594,-24.807353973388672,-42.699615478515625,-42.95537567138672,-50.91193771362305,-52.15294647216797
58,-29.2512149810791,-28.118629455566406,-27.391504287719727,-25.321208953857422,-18.369556427001953,-17.134628295898438,-14.49857234954834,-12.54122543334961,-22.42865753173828,-23.31146812438965,-46.11614227294922,-44.98355484008789,-54.29325866699219,-52.22296142578125
59,-25.96630859375,-26.22207260131836,-30.583887100219727,-31.82501220703125,-17.134628295898438,-18.369556427001953,-19.531856536865234,-22.857559204101562,-22.080589294433594,-24.950532913208008,-42.699615478515625,-42.95537567138672,-57.31172561645508,-58.552852630615234
60,-29.2512149810791,-28.118629455566406,-32.15007781982422,-31.90054702758789,-18.369556427001953,-17.134628295898438,-22.857559204101562,-19.531856536865234,-22.42865753173828,-23.383350372314453,-46.11614227294922,-44.98355484008789,-58.399810791015625,-58.15027618408203
61,-25.96630859375,-26.22207260131836,-33.10530090332031,-34.00941467285156,-17.134628295898438,-18.369556427001953,-16.47258949279785,-18.4287166595459,-22.080589294433594,-29.0681095123291,-42.699615478515625,-42.95537567138672,-50.71010971069336,-51.61422348022461
62,-29.2512149810791,-28.118629455566406,-36.73107147216797,-36.25343704223633,-18.369556427001953,-17.134628295898438,-18.4287166595459,-16.47258949279785,-22.42865753173828,-29.20448875427246,-46.11614227294922,-44.98355484008789,-54.76231002807617,-54.28467559814453
63,-25.96630859375,-26.22207260131836,-34.978572845458984,-35.22802734375,-17.134628295898438,-18.369556427001953,-16.0654296875,-18.724031448364258,-22.080589294433594,-30.474720001220703,-42.699615478515625,-42.95537567138672,-45.682395935058594,-45.931846618652344
64,-29.2512149810791,-28.118629455566406,-38.87236785888672,-38.76603317260742,-18.369556427001953,-17.134628295898438,-18.724031448364258,-16.0654296875,-22.42865753173828,-31.585691452026367,-46.11614227294922,-44.98355484008789,-48.47331237792969,-48.366981506347656
65,-25.948942184448242,-26.083803176879883,-25.903793334960938,-26.336345672607422,-13.707805633544922,-15.648015975952148,-12.193836212158203,-14.272845268249512,-25.716337203979492,-23.908039093017578,-38.289817810058594,-38.4246826171875,-54.44535446166992,-54.877906799316406
66,-26.803918838500977,-29.615936279296875,-27.724449157714844,-29.63144874572754,-15.648015975952148,-13.707805633544922,-14.272845268249512,-12.193836212158203,-26.84738540649414,-25.35589599609375,-40.705894470214844,-43.51791000366211,-58.15092849731445,-60.05792999267578
67,-25.948942184448242,-26.083803176879883,-29.861583709716797,-30.389270782470703,-13.707805633544922,-15.648015975952148,-19.40566635131836,-22.450817108154297,-25.716337203979492,-23.444637298583984,-38.289817810058594,-38.4246826171875,-56.27339172363281,-56.80107879638672
68,-26.803918838500977,-29.615936279296875,-30.296422958374023,-31.757972717285156,-15.648015975952148,-13.707805633544922,-22.450817108154297,-19.40566635131836,-26.84738540649414,-23.292797088623047,-40.705894470214844,-43.51791000366211,-60.16712951660156,-61.628684997558594
69,-25.948942184448242,-26.083803176879883,-35.14434814453125,-34.83388137817383,-13.707805633544922,-15.648015975952148,-16.165943145751953,-18.378253936767578,-25.716337203979492,-28.730484008789062,-38.289817810058594,-38.4246826171875,-52.92359161376953,-52.613128662109375
70,-26.803918838500977,-29.615936279296875,-35.678375244140625,-38.04890441894531,-15.648015975952148,-13.707805633544922,-18.378253936767578,-16.165943145751953,-26.84738540649414,-29.13492774963379,-40.705894470214844,-43.51791000366211,-54.06129837036133,-56.431827545166016
71,-25.948942184448242,-26.083803176879883,-36.66611099243164,-35.887550354003906,-13.707805633544922,-15.648015975952148,-16.007488250732422,-18.701160430908203,-25.716337203979492,-31.171472549438477,-38.289817810058594,-38.4246826171875,-48.351863861083984,-47.57330322265625
72,-26.803918838500977,-29.615936279296875,-37.83451461791992,-40.23497772216797,-15.648015975952148,-13.707805633544922,-18.701160430908203,-16.007488250732422,-26.84738540649414,-32.13569641113281,-40.705894470214844,-43.51791000366211,-52.571292877197266,-54.97175598144531
73,-26.75969886779785,-26.055709838867188,-25.903793334960938,-26.336345672607422,-12.648497581481934,-15.947265625,-12.193836212158203,-14.272845268249512,-21.05189323425293,-23.908039093017578,-39.46979522705078,-38.76580810546875,-54.44535446166992,-54.877906799316406
74,-28.23774528503418,-30.12419891357422,-27.724449157714844,-29.63144874572754,-15.947265625,-12.648497581481934,-14.272845268249512,-12.193836212158203,-24.77884292602539,-25.35589599609375,-43.515525817871094,-45.4019775390625,-58.15092849731445,-60.05792999267578
75,-26.75969886779785,-26.055709838867188,-29.861583709716797,-30.389270782470703,-12.648497581481934,-15.947265625,-19.40566635131836,-22.450817108154297,-21.05189323425293,-23.444637298583984,-39.46979522705078,-38.76580810546875,-56.27339172363281,-56.80107879638672
76,-28.23774528503418,-30.12419891357422,-30.296422958374023,-31.757972717285156,-15.947265625,-12.648497581481934,-22.450817108154297,-19.40566635131836,-24.77884292602539,-23.292797088623047,-43.515525817871094,-45.4019775390625,-60.16712951660156,-61.628684997558594
77,-26.75969886779785,-26.055709838867188,-35.14434814453125,-34.83388137817383,-12.648497581481934,-15.947265625,-16.165943145751953,-18.378253936767578,-21.05189323425293,-28.730484008789062,-39.46979522705078,-38.76580810546875,-52.92359161376953,-52.613128662109375
78,-28.23774528503418,-30.12419891357422,-35.678375244140625,-38.04890441894531,-15.947265625,-12.648497581481934,-18.378253936767578,-16.165943145751953,-24.77884292602539,-29.13492774963379,-43.515525817871094,-45.4019775390625,-54.06129837036133,-56.431827545166016
79,-26.75969886779785,-26.055709838867188,-36.66611099243164,-35.887550354003906,-12.648497581481934,-15.947265625,-16.007488250732422,-18.701160430908203,-21.05189323425293,-31.171472549438477,-39.46979522705078,-38.76580810546875,-48.351863861083984,-47.57330322265625
80,-28.23774528503418,-30.12419891357422,-37.83451461791992,-40.23497772216797,-15.947265625,-12.648497581481934,-18.701160430908203,-16.007488250732422,-24.77884292602539,-32.13569641113281,-43.515525817871094,-45.4019775390625,-52.571292877197266,-54.97175598144531
81,-25.86039924621582,-25.907745361328125,-25.903793334960938,-26.336345672607422,-16.635272979736328,-18.4647216796875,-12.193836212158203,-14.272845268249512,-23.44243621826172,-23.908039093017578,-49.1545295715332,-49.201873779296875,-54.44535446166992,-54.877906799316406
82,-25.494586944580078,-27.611387252807617,-27.724449157714844,-29.63144874572754,-18.4647216796875,-16.635272979736328,-14.272845268249512,-12.193836212158203,-25.479591369628906,-25.35589599609375,-49.560325622558594,-51.6771240234375,-58.15092849731445,-60.05792999267578
83,-25.86039924621582,-25.907745361328125,-29.861583709716797,-30.389270782470703,-16.635272979736328,-18.4647216796875,-19.40566635131836,-22.450817108154297,-23.44243621826172,-23.444637298583984,-49.1545295715332,-49.201873779296875,-56.27339172363281,-56.80107879638672
84,-25.494586944580078,-27.611387252807617,-30.296422958374023,-31.757972717285156,-18.4647216796875,-16.635272979736328,-22.450817108154297,-19.40566635131836,-25.479591369628906,-23.292797088623047,-49.560325622558594,-51.6771240234375,-60.16712951660156,-61.628684997558594
85,-25.86039924621582,-25.907745361328125,-35.14434814453125,-34.83388137817383,-16.635272979736328,-18.4647216796875,-16.165943145751953,-18.378253936767578,-23.44243621826172,-28.730484008789062,-49.1545295715332,-49.201873779296875,-52.92359161376953,-52.613128662109375
86,-25.494586944580078,-27.611387252807617,-35.678375244140625,-38.04890441894531,-18.4647216796875,-16.635272979736328,-18.378253936767578,-16.165943145751953,-25.479591369628906,-29.13492774963379,-49.560325622558594,-51.6771240234375,-54.06129837036133,-56.431827545166016
87,-25.86039924621582,-25.907745361328125,-36.66611099243164,-35.887550354003906,-16.635272979736328,-18.4647216796875,-16.007488250732422,-18.701160430908203,-23.44243621826172,-31.171472549438477,-49.1545295715332,-49.201873779296875,-48.351863861083984,-47.57330322265625
88,-25.494586944580078,-27.611387252807617,-37.83451461791992,-40.23497772216797,-18.4647216796875,-16.635272979736328,-18.701160430908203,-16.007488250732422,-25.479591369628906,-32.13569641113281,-49.560325622558594,-51.6771240234375,-52.571292877197266,-54.97175598144531
89,-25.452926635742188,-25.646461486816406,-25.903793334960938,-26.336345672607422,-16.532371520996094,-18.22026824951172,-12.193836212158203,-14.272845268249512,-20.281005859375,-23.908039093017578,-43.819610595703125,-44.01314926147461,-54.44535446166992,-54.877906799316406
90,-26.794729232788086,-29.628097534179688,-27.724449157714844,-29.63144874572754,-18.22026824951172,-16.532371520996094,-14.272845268249512,-12.193836212158203,-22.30834197998047,-25.35589599609375,-46.53993225097656,-49.3733024597168,-58.15092849731445,-60.05792999267578
91,-25.452926635742188,-25.646461486816406,-29.861583709716797,-30.389270782470703,-16.532371520996094,-18.22026824951172,-19.40566635131836,-22.450817108154297,-20.281005859375,-23.444637298583984,-43.819610595703125,-44.01314926147461,-56.27339172363281,-56.80107879638672
92,-26.794729232788086,-29.628097534179688,-30.296422958374023,-31.757972717285156,-18.22026824951172,-16.532371520996094,-22.450817108154297,-19.40566635131836,-22.30834197998047,-23.292797088623047,-46.53993225097656,-49.3733024597168,-60.16712951660156,-61.628684997558594
93,-25.452926635742188,-25.646461486816406,-35.14434814453125,-34.83388137817383,-16.532371520996094,-18.22026824951172,-16.165943145751953,-18.378253936767578,-20.281005859375,-28.730484008789062,-43.819610595703125,-44.01314926147461,-52.92359161376953,-52.613128662109375
94,-26.794729232788086,-29.628097534179688,-35.678375244140625,-38.04890441894531,-18.22026824951172,-16.532371520996094,-18.378253936767578,-16.165943145751953,-22.30834197998047,-29.13492774963379,-46.53993225097656,-49.3733024597168,-54.06129837036133,-56.431827545166016
95,-25.452926635742188,-25.646461486816406,-36.66611099243164,-35.887550354003906,-16.532371520996094,-18.22026824951172,-16.007488250732422,-18.701160430908203,-20.281005859375,-31.171472549438477,-43.819610595703125,-44.01314926147461,-48.351863861083984,-47.57330322265625
96,-26.794729232788086,-29.628097534179688,-37.83451461791992,-40.23497772216797,-18.22026824951172,-16.532371520996094,-18.701160430908203,-16.007488250732422,-22.30834197998047,-32.13569641113281,-46.53993225097656,-49.3733024597168,-52.571292877197266,-54.97175598144531
97,-26.315811157226562,-28.48625373840332,-26.741004943847656,-29.43995475769043,-16.01593780517578,-17.756126403808594,-12.54122543334961,-14.49857234954834,-28.10688591003418,-27.127588272094727,-36.27866744995117,-38.44911193847656,-54.58811569213867,-57.28706359863281
98,-26.265066146850586,-28.778791427612305,-28.0927791595459,-29.299476623535156,-17.756126403808594,-16.01593780517578,-14.49857234954834,-12.54122543334961,-30.28070831298828,-28.898799896240234,-34.782981872558594,-37.29670715332031,-53.38678741455078,-54.59348678588867
99,-26.315811157226562,-28.48625373840332,-30.161035537719727,-32.812870025634766,-16.01593780517578,-17.756126403808594,-19.531856536865234,-22.857559204101562,-28.10688591003418,-24.262475967407227,-36.27866744995117,-38.44911193847656,-59.921356201171875,-62.57318878173828
100,-26.265066146850586,-28.778791427612305,-30.1834774017334,-30.17403793334961,-17.756126403808594,-16.01593780517578,-22.857559204101562,-19.531856536865234,-30.28070831298828,-25.782108306884766,-34.782981872558594,-37.29670715332031,-60.23997497558594,-60.23052978515625
101,-26.315811157226562,-28.48625373840332,-33.53871154785156,-35.868133544921875,-16.01593780517578,-17.756126403808594,-16.47258949279785,-18.4287166595459,-28.10688591003418,-28.159000396728516,-36.27866744995117,-38.44911193847656,-53.51560974121094,-55.84503173828125
102,-26.265066146850586,-28.778791427612305,-34.509639739990234,-34.92162322998047,-17.756126403808594,-16.01593780517578,-18.4287166595459,-16.47258949279785,-30.28070831298828,-30.665952682495117,-34.782981872558594,-37.29670715332031,-52.75053787231445,-53.16251754760742
103,-26.315811157226562,-28.48625373840332,-34.68663787841797,-37.108734130859375,-16.01593780517578,-17.756126403808594,-16.0654296875,-18.724031448364258,-28.10688591003418,-30.996091842651367,-36.27866744995117,-38.44911193847656,-48.88739013671875,-51.30949020385742
104,-26.265066146850586,-28.778791427612305,-34.46461868286133,-34.73539733886719,-17.756126403808594,-16.01593780517578,-18.724031448364258,-16.0654296875,-30.28070831298828,-31.469398498535156,-34.782981872558594,-37.29670715332031,-47.55529022216797,-47.82606506347656
105,-26.962650299072266,-29.307565689086914,-26.741004943847656,-29.43995475769043,-13.841279983520508,-16.623031616210938,-12.54122543334961,-14.49857234954834,-26.385196685791016,-27.127588272094727,-40.326847076416016,-42.6717643737793,-54.58811569213867,-57.28706359863281
106,-27.87513542175293,-29.898622512817383,-28.0927791595459,-29.299476623535156,-16.623031616210938,-13.841279983520508,-14.49857234954834,-12.54122543334961,-27.9704532623291,-28.898799896240234,-39.93229293823242,-41.955780029296875,-53.38678741455078,-54.59348678588867
