idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
65,-27.057506561279297,-24.354412078857422,-26.903711318969727,-25.117046356201172,-13.707805633544922,-15.648015022277832,-12.193836212158203,-14.272845268249512,-24.733766555786133,-22.10120391845703,-41.77484893798828,-39.07175827026367,-56.7891845703125,-55.002525329589844
66,-26.570018768310547,-30.078670501708984,-25.766033172607422,-28.777099609375,-15.648015022277832,-13.707805633544922,-14.272845268249512,-12.193836212158203,-26.593347549438477,-22.58515167236328,-38.34344482421875,-41.85209655761719,-52.14045333862305,-55.151519775390625
67,-27.057506561279297,-24.354412078857422,-31.695537567138672,-31.19769287109375,-13.707805633544922,-15.648015022277832,-19.40566635131836,-22.450817108154297,-24.733766555786133,-22.90082550048828,-41.77484893798828,-39.07175827026367,-58.35807800292969,-57.86023712158203
68,-26.570018768310547,-30.078670501708984,-30.62929916381836,-30.444517135620117,-15.648015022277832,-13.707805633544922,-22.450817108154297,-19.40566635131836,-26.593347549438477,-22.69788360595703,-38.34344482421875,-41.85209655761719,-53.94628143310547,-53.76150131225586
69,-27.057506561279297,-24.354412078857422,-38.126895904541016,-36.78573989868164,-13.707805633544922,-15.648015022277832,-16.165943145751953,-18.378253936767578,-24.733766555786133,-29.246572494506836,-41.77484893798828,-39.07175827026367,-56.5743408203125,-55.23318099975586
70,-26.570018768310547,-30.078670501708984,-36.36201095581055,-37.481727600097656,-15.648015022277832,-13.707805633544922,-18.378253936767578,-16.165943145751953,-26.593347549438477,-28.727787017822266,-38.34344482421875,-41.85209655761719,-53.66107940673828,-54.780792236328125
71,-27.057506561279297,-24.354412078857422,-39.62148666381836,-37.7469367980957,-13.707805633544922,-15.648015022277832,-16.007488250732422,-18.701160430908203,-24.733766555786133,-31.445463180541992,-41.77484893798828,-39.07175827026367,-52.6435546875,-50.769004821777344
72,-26.570018768310547,-30.078670501708984,-37.812843322753906,-39.628318786621094,-15.648015022277832,-13.707805633544922,-18.701160430908203,-16.007488250732422,-26.593347549438477,-31.84132957458496,-38.34344482421875,-41.85209655761719,-46.778072357177734,-48.59354782104492
73,-27.373912811279297,-23.865554809570312,-26.903711318969727,-25.117046356201172,-12.648497581481934,-15.947265625,-12.193836212158203,-14.272845268249512,-21.950302124023438,-22.10120391845703,-46.226863861083984,-42.718505859375,-56.7891845703125,-55.002525329589844
74,-27.057161331176758,-30.467714309692383,-25.766033172607422,-28.777099609375,-15.947265625,-12.648497581481934,-14.272845268249512,-12.193836212158203,-23.444747924804688,-22.58515167236328,-42.502174377441406,-45.9127311706543,-52.14045333862305,-55.151519775390625
75,-27.373912811279297,-23.865554809570312,-31.695537567138672,-31.19769287109375,-12.648497581481934,-15.947265625,-19.40566635131836,-22.450817108154297,-21.950302124023438,-22.90082550048828,-46.226863861083984,-42.718505859375,-58.35807800292969,-57.86023712158203
76,-27.057161331176758,-30.467714309692383,-30.62929916381836,-30.444517135620117,-15.947265625,-12.648497581481934,-22.450817108154297,-19.40566635131836,-23.444747924804688,-22.69788360595703,-42.502174377441406,-45.9127311706543,-53.94628143310547,-53.76150131225586
77,-27.373912811279297,-23.865554809570312,-38.126895904541016,-36.78573989868164,-12.648497581481934,-15.947265625,-16.165943145751953,-18.378253936767578,-21.950302124023438,-29.246572494506836,-46.226863861083984,-42.718505859375,-56.5743408203125,-55.23318099975586
78,-27.057161331176758,-30.467714309692383,-36.36201095581055,-37.481727600097656,-15.947265625,-12.648497581481934,-18.378253936767578,-16.165943145751953,-23.444747924804688,-28.727787017822266,-42.502174377441406,-45.9127311706543,-53.66107940673828,-54.780792236328125
79,-27.373912811279297,-23.865554809570312,-39.62148666381836,-37.7469367980957,-12.648497581481934,-15.947265625,-16.007488250732422,-18.701160430908203,-21.950302124023438,-31.445463180541992,-46.226863861083984,-42.718505859375,-52.6435546875,-50.769004821777344
80,-27.057161331176758,-30.467714309692383,-37.812843322753906,-39.628318786621094,-15.947265625,-12.648497581481934,-18.701160430908203,-16.007488250732422,-23.444747924804688,-31.84132957458496,-42.502174377441406,-45.9127311706543,-46.778072357177734,-48.59354782104492
81,-26.832679748535156,-24.359012603759766,-26.903711318969727,-25.117046356201172,-16.635272979736328,-18.4647216796875,-12.193836212158203,-14.272845268249512,-22.90245819091797,-22.10120391845703,-51.213783264160156,-48.74011993408203,-56.7891845703125,-55.002525329589844
82,-25.7388916015625,-27.40340805053711,-25.766033172607422,-28.777099609375,-18.4647216796875,-16.635272979736328,-14.272845268249512,-12.193836212158203,-23.881948471069336,-22.58515167236328,-48.480262756347656,-50.14478302001953,-52.14045333862305,-55.151519775390625
83,-26.832679748535156,-24.359012603759766,-31.695537567138672,-31.19769287109375,-16.635272979736328,-18.4647216796875,-19.40566635131836,-22.450817108154297,-22.90245819091797,-22.90082550048828,-51.213783264160156,-48.74011993408203,-58.35807800292969,-57.86023712158203
84,-25.7388916015625,-27.40340805053711,-30.62929916381836,-30.444517135620117,-18.4647216796875,-16.635272979736328,-22.450817108154297,-19.40566635131836,-23.881948471069336,-22.69788360595703,-48.480262756347656,-50.14478302001953,-53.94628143310547,-53.76150131225586
85,-26.832679748535156,-24.359012603759766,-38.126895904541016,-36.78573989868164,-16.635272979736328,-18.4647216796875,-16.165943145751953,-18.378253936767578,-22.90245819091797,-29.246572494506836,-51.213783264160156,-48.74011993408203,-56.5743408203125,-55.23318099975586
86,-25.7388916015625,-27.40340805053711,-36.36201095581055,-37.481727600097656,-18.4647216796875,-16.635272979736328,-18.378253936767578,-16.165943145751953,-23.881948471069336,-28.727787017822266,-48.480262756347656,-50.14478302001953,-53.66107940673828,-54.780792236328125
87,-26.832679748535156,-24.359012603759766,-39.62148666381836,-37.7469367980957,-16.635272979736328,-18.4647216796875,-16.007488250732422,-18.701160430908203,-22.90245819091797,-31.445463180541992,-51.213783264160156,-48.74011993408203,-52.6435546875,-50.769004821777344
88,-25.7388916015625,-27.40340805053711,-37.812843322753906,-39.628318786621094,-18.4647216796875,-16.635272979736328,-18.701160430908203,-16.007488250732422,-23.881948471069336,-31.84132957458496,-48.480262756347656,-50.14478302001953,-46.778072357177734,-48.59354782104492
89,-26.757099151611328,-24.61117935180664,-26.903711318969727,-25.117046356201172,-16.532371520996094,-18.22026824951172,-12.193836212158203,-14.272845268249512,-19.034021377563477,-22.10120391845703,-50.387237548828125,-48.2413215637207,-56.7891845703125,-55.002525329589844
90,-26.677366256713867,-29.40740203857422,-25.766033172607422,-28.777099609375,-18.22026824951172,-16.532371520996094,-14.272845268249512,-12.193836212158203,-20.12145233154297,-22.58515167236328,-47.7525749206543,-50.48261260986328,-52.14045333862305,-55.151519775390625
91,-26.757099151611328,-24.61117935180664,-31.695537567138672,-31.19769287109375,-16.532371520996094,-18.22026824951172,-19.40566635131836,-22.450817108154297,-19.034021377563477,-22.90082550048828,-50.387237548828125,-48.2413215637207,-58.35807800292969,-57.86023712158203
92,-26.677366256713867,-29.40740203857422,-30.62929916381836,-30.444517135620117,-18.22026824951172,-16.532371520996094,-22.450817108154297,-19.40566635131836,-20.12145233154297,-22.69788360595703,-47.7525749206543,-50.48261260986328,-53.94628143310547,-53.76150131225586
93,-26.757099151611328,-24.61117935180664,-38.126895904541016,-36.78573989868164,-16.532371520996094,-18.22026824951172,-16.165943145751953,-18.378253936767578,-19.034021377563477,-29.246572494506836,-50.387237548828125,-48.2413215637207,-56.5743408203125,-55.23318099975586
94,-26.677366256713867,-29.40740203857422,-36.36201095581055,-37.481727600097656,-18.22026824951172,-16.532371520996094,-18.378253936767578,-16.165943145751953,-20.12145233154297,-28.727787017822266,-47.7525749206543,-50.48261260986328,-53.66107940673828,-54.780792236328125
95,-26.757099151611328,-24.61117935180664,-39.62148666381836,-37.7469367980957,-16.532371520996094,-18.22026824951172,-16.007488250732422,-18.701160430908203,-19.034021377563477,-31.445463180541992,-50.387237548828125,-48.2413215637207,-52.6435546875,-50.769004821777344
96,-26.677366256713867,-29.40740203857422,-37.812843322753906,-39.628318786621094,-18.22026824951172,-16.532371520996094,-18.701160430908203,-16.007488250732422,-20.12145233154297,-31.84132957458496,-47.7525749206543,-50.48261260986328,-46.778072357177734,-48.59354782104492
97,-31.930309295654297,-28.42951774597168,-30.874923706054688,-29.017963409423828,-16.01593780517578,-17.756126403808594,-12.54122543334961,-14.498573303222656,-29.12979507446289,-26.428050994873047,-41.51545333862305,-38.01466369628906,-51.72309112548828,-49.866127014160156
98,-28.029647827148438,-25.497175216674805,-29.6466007232666,-26.922101974487305,-17.756126403808594,-16.01593780517578,-14.498573303222656,-12.54122543334961,-28.335002899169922,-25.9710693359375,-37.235137939453125,-34.702667236328125,-55.33539581298828,-52.61089324951172
99,-31.930309295654297,-28.42951774597168,-34.32148742675781,-34.337310791015625,-16.01593780517578,-17.756126403808594,-19.531856536865234,-22.857559204101562,-29.12979507446289,-23.803150177001953,-41.51545333862305,-38.01466369628906,-56.08632278442383,-56.10214614868164
100,-28.029647827148438,-25.497175216674805,-32.44984817504883,-30.526723861694336,-17.756126403808594,-16.01593780517578,-22.857559204101562,-19.531856536865234,-28.335002899169922,-23.412141799926758,-37.235137939453125,-34.702667236328125,-58.00737762451172,-56.084251403808594
101,-31.930309295654297,-28.42951774597168,-39.44240188598633,-38.9782829284668,-16.01593780517578,-17.756126403808594,-16.47258758544922,-18.4287166595459,-29.12979507446289,-29.24555206298828,-41.51545333862305,-38.01466369628906,-55.131099700927734,-54.66697692871094
102,-28.029647827148438,-25.497175216674805,-36.93963623046875,-35.29609680175781,-17.756126403808594,-16.01593780517578,-18.4287166595459,-16.47258758544922,-28.335002899169922,-28.24658203125,-37.235137939453125,-34.702667236328125,-55.19296646118164,-53.5494270324707
103,-31.930309295654297,-28.42951774597168,-40.49020004272461,-40.03782653808594,-16.01593780517578,-17.756126403808594,-16.0654296875,-18.724031448364258,-29.12979507446289,-31.27800750732422,-41.51545333862305,-38.01466369628906,-46.119476318359375,-45.6671028137207
104,-28.029647827148438,-25.497175216674805,-37.89736557006836,-36.050045013427734,-17.756126403808594,-16.01593780517578,-18.724031448364258,-16.0654296875,-28.335002899169922,-30.988582611083984,-37.235137939453125,-34.702667236328125,-48.969505310058594,-47.122188568115234
105,-31.65850067138672,-29.235198974609375,-30.874923706054688,-29.017963409423828,-13.841279983520508,-16.62303352355957,-12.54122543334961,-14.498573303222656,-27.765037536621094,-26.428050994873047,-41.16358184814453,-38.74028015136719,-51.72309112548828,-49.866127014160156
106,-29.481515884399414,-28.330137252807617,-29.6466007232666,-26.922101974487305,-16.62303352355957,-13.841279983520508,-14.498573303222656,-12.54122543334961,-24.914339065551758,-25.9710693359375,-42.016937255859375,-40.86555862426758,-55.33539581298828,-52.61089324951172
