idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
7375,-5.580157279968262,-4.913456916809082,-5.2593560218811035,-4.667909622192383,-3.657630205154419,-3.2632083892822266,-4.574439525604248,-4.309164524078369,-6.473728179931641,-5.428873538970947,-4.297972679138184,-4.001661777496338,-6.242403984069824,-5.848106384277344
7376,-5.4759521484375,-5.684548377990723,-4.98946475982666,-4.826481342315674,-3.2632083892822266,-3.657630205154419,-4.309164524078369,-4.574439525604248,-6.275518894195557,-5.220567226409912,-4.261654376983643,-4.354363918304443,-5.974740028381348,-5.866084575653076
7377,-5.8664703369140625,-5.1479339599609375,-3.980006456375122,-3.5239312648773193,-3.8166885375976562,-3.5080885887145996,-3.5898241996765137,-2.826791286468506,-5.828427791595459,-4.0649213790893555,-5.585404396057129,-5.226136207580566,-5.329943656921387,-5.069329261779785
7378,-5.2979912757873535,-5.5575456619262695,-3.767271041870117,-3.5205721855163574,-3.5080885887145996,-3.8166885375976562,-2.826791286468506,-3.5898241996765137,-5.922130107879639,-4.110844135284424,-5.265709400177002,-5.395486831665039,-5.2423014640808105,-5.1013312339782715
7379,-5.8664703369140625,-5.1479339599609375,-6.4406585693359375,-5.704631805419922,-3.8166885375976562,-3.5080885887145996,-4.777204990386963,-4.170795440673828,-5.828427791595459,-5.831910610198975,-5.585404396057129,-5.226136207580566,-5.052137851715088,-4.757727146148682
7380,-5.2979912757873535,-5.5575456619262695,-5.799177646636963,-6.073498725891113,-3.5080885887145996,-3.8166885375976562,-4.170795440673828,-4.777204990386963,-5.922130107879639,-5.604869365692139,-5.265709400177002,-5.395486831665039,-4.807438373565674,-4.9171671867370605
7381,-5.8664703369140625,-5.1479339599609375,-6.243680953979492,-5.521317958831787,-3.8166885375976562,-3.5080885887145996,-4.104343414306641,-3.8500876426696777,-5.828427791595459,-5.765617370605469,-5.585404396057129,-5.226136207580566,-6.28413724899292,-5.871358871459961
7382,-5.2979912757873535,-5.5575456619262695,-5.771352767944336,-5.869778633117676,-3.5080885887145996,-3.8166885375976562,-3.8500876426696777,-4.104343414306641,-5.922130107879639,-5.580993175506592,-5.265709400177002,-5.395486831665039,-6.069921493530273,-6.126165390014648
7383,-5.8664703369140625,-5.1479339599609375,-5.2593560218811035,-4.667909622192383,-3.8166885375976562,-3.5080885887145996,-4.574439525604248,-4.309164524078369,-5.828427791595459,-5.428873538970947,-5.585404396057129,-5.226136207580566,-6.242403984069824,-5.848106384277344
7384,-5.2979912757873535,-5.5575456619262695,-4.98946475982666,-4.826481342315674,-3.5080885887145996,-3.8166885375976562,-4.309164524078369,-4.574439525604248,-5.922130107879639,-5.220567226409912,-5.265709400177002,-5.395486831665039,-5.974740028381348,-5.866084575653076
7385,-5.600618362426758,-4.71183443069458,-3.980006456375122,-3.5239312648773193,-3.966897964477539,-3.4392523765563965,-3.5898241996765137,-2.826791286468506,-5.59100866317749,-4.0649213790893555,-4.2052998542785645,-3.8497860431671143,-5.329943656921387,-5.069329261779785
7386,-5.150423049926758,-5.787496089935303,-3.767271041870117,-3.5205721855163574,-3.4392523765563965,-3.966897964477539,-2.826791286468506,-3.5898241996765137,-5.346340656280518,-4.110844135284424,-4.027772426605225,-4.282601833343506,-5.2423014640808105,-5.1013312339782715
