idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
9029,-2.750631332397461,-2.290499687194824,-3.5927419662475586,-3.196295738220215,-4.227114677429199,-3.4132187366485596,-4.42133092880249,-3.6385385990142822,-5.465213775634766,-5.152141571044922,-3.2111949920654297,-2.9044406414031982,-3.9701426029205322,-3.7436017990112305
9030,-2.956369400024414,-2.509427070617676,-3.612368583679199,-3.253880023956299,-3.4132187366485596,-4.227114677429199,-3.6385385990142822,-4.42133092880249,-5.432643890380859,-5.267983913421631,-3.128047466278076,-2.8300857543945312,-3.966416597366333,-3.761565685272217
9031,-2.750631332397461,-2.290499687194824,-3.6695399284362793,-3.098540782928467,-4.227114677429199,-3.4132187366485596,-5.384032249450684,-4.352260589599609,-5.465213775634766,-5.1322197914123535,-3.2111949920654297,-2.9044406414031982,-4.562650680541992,-4.181984901428223
9032,-2.956369400024414,-2.509427070617676,-3.4278602600097656,-3.372645378112793,-3.4132187366485596,-4.227114677429199,-4.352260589599609,-5.384032249450684,-5.432643890380859,-5.2432861328125,-3.128047466278076,-2.8300857543945312,-4.248266220092773,-4.211456298828125
9033,-3.4200780391693115,-2.794736862182617,-2.759343385696411,-2.337977886199951,-3.5846903324127197,-2.717841148376465,-4.154689788818359,-3.0380825996398926,-6.3807053565979,-4.817481994628906,-2.396761178970337,-2.1188316345214844,-4.4703779220581055,-4.229598045349121
9034,-3.3169479370117188,-3.2601091861724854,-2.8506157398223877,-2.4946048259735107,-2.717841148376465,-3.5846903324127197,-3.0380825996398926,-4.154689788818359,-6.479748725891113,-4.934593200683594,-2.3774354457855225,-2.3521738052368164,-4.296008110046387,-4.092573165893555
9035,-3.4200780391693115,-2.794736862182617,-3.8940117359161377,-3.25771427154541,-3.5846903324127197,-2.717841148376465,-5.087773323059082,-4.034429550170898,-6.3807053565979,-5.3537821769714355,-2.396761178970337,-2.1188316345214844,-3.699803113937378,-3.445284366607666
9036,-3.3169479370117188,-3.2601091861724854,-3.5735387802124023,-3.70267653465271,-2.717841148376465,-3.5846903324127197,-4.034429550170898,-5.087773323059082,-6.479748725891113,-5.449375152587891,-2.3774354457855225,-2.3521738052368164,-3.3831639289855957,-3.434818744659424
9037,-3.4200780391693115,-2.794736862182617,-3.5927419662475586,-3.196295738220215,-3.5846903324127197,-2.717841148376465,-4.42133092880249,-3.6385385990142822,-6.3807053565979,-5.152141571044922,-2.396761178970337,-2.1188316345214844,-3.9701426029205322,-3.7436017990112305
9038,-3.3169479370117188,-3.2601091861724854,-3.612368583679199,-3.253880023956299,-2.717841148376465,-3.5846903324127197,-3.6385385990142822,-4.42133092880249,-6.479748725891113,-5.267983913421631,-2.3774354457855225,-2.3521738052368164,-3.966416597366333,-3.761565685272217
9039,-3.4200780391693115,-2.794736862182617,-3.6695399284362793,-3.098540782928467,-3.5846903324127197,-2.717841148376465,-5.384032249450684,-4.352260589599609,-6.3807053565979,-5.1322197914123535,-2.396761178970337,-2.1188316345214844,-4.562650680541992,-4.181984901428223
9040,-3.3169479370117188,-3.2601091861724854,-3.4278602600097656,-3.372645378112793,-2.717841148376465,-3.5846903324127197,-4.352260589599609,-5.384032249450684,-6.479748725891113,-5.2432861328125,-2.3774354457855225,-2.3521738052368164,-4.248266220092773,-4.211456298828125
9041,-3.577914237976074,-3.1794328689575195,-2.759343385696411,-2.337977886199951,-3.3051204681396484,-3.15185546875,-4.154689788818359,-3.0380825996398926,-5.862528324127197,-4.817481994628906,-3.2367501258850098,-3.0375094413757324,-4.4703779220581055,-4.229598045349121
9042,-3.512705087661743,-3.06480073928833,-2.8506157398223877,-2.4946048259735107,-3.15185546875,-3.3051204681396484,-3.0380825996398926,-4.154689788818359,-6.0050764083862305,-4.934593200683594,-3.26501202583313,-3.041059732437134,-4.296008110046387,-4.092573165893555
9043,-3.577914237976074,-3.1794328689575195,-3.8940117359161377,-3.25771427154541,-3.3051204681396484,-3.15185546875,-5.087773323059082,-4.034429550170898,-5.862528324127197,-5.3537821769714355,-3.2367501258850098,-3.0375094413757324,-3.699803113937378,-3.445284366607666
9044,-3.512705087661743,-3.06480073928833,-3.5735387802124023,-3.70267653465271,-3.15185546875,-3.3051204681396484,-4.034429550170898,-5.087773323059082,-6.0050764083862305,-5.449375152587891,-3.26501202583313,-3.041059732437134,-3.3831639289855957,-3.434818744659424
9045,-3.577914237976074,-3.1794328689575195,-3.5927419662475586,-3.196295738220215,-3.3051204681396484,-3.15185546875,-4.42133092880249,-3.6385385990142822,-5.862528324127197,-5.152141571044922,-3.2367501258850098,-3.0375094413757324,-3.9701426029205322,-3.7436017990112305
9046,-3.512705087661743,-3.06480073928833,-3.612368583679199,-3.253880023956299,-3.15185546875,-3.3051204681396484,-3.6385385990142822,-4.42133092880249,-6.0050764083862305,-5.267983913421631,-3.26501202583313,-3.041059732437134,-3.966416597366333,-3.761565685272217
9047,-3.577914237976074,-3.1794328689575195,-3.6695399284362793,-3.098540782928467,-3.3051204681396484,-3.15185546875,-5.384032249450684,-4.352260589599609,-5.862528324127197,-5.1322197914123535,-3.2367501258850098,-3.0375094413757324,-4.562650680541992,-4.181984901428223
9048,-3.512705087661743,-3.06480073928833,-3.4278602600097656,-3.372645378112793,-3.15185546875,-3.3051204681396484,-4.352260589599609,-5.384032249450684,-6.0050764083862305,-5.2432861328125,-3.26501202583313,-3.041059732437134,-4.248266220092773,-4.211456298828125
9049,-3.5246896743774414,-3.0939383506774902,-2.759343385696411,-2.337977886199951,-4.049795150756836,-3.2506790161132812,-4.154689788818359,-3.0380825996398926,-6.149801731109619,-4.817481994628906,-2.161412000656128,-1.989111304283142,-4.4703779220581055,-4.229598045349121
