idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
926,-3.5803704261779785,-3.1402077674865723,-3.654751777648926,-3.288942813873291,-4.131136417388916,-4.367457389831543,-4.041540622711182,-4.14582633972168,-4.0818610191345215,-3.6670849323272705,-2.1780951023101807,-2.0020298957824707,-3.871997117996216,-3.662963390350342
927,-4.019601345062256,-3.204496145248413,-3.614464282989502,-3.1014463901519775,-4.367457389831543,-4.131136417388916,-3.9640636444091797,-4.201175689697266,-4.383946895599365,-3.5757157802581787,-2.295109987258911,-1.9690678119659424,-4.320465087890625,-3.9784533977508545
928,-3.5803704261779785,-3.1402077674865723,-3.626082420349121,-3.223079204559326,-4.131136417388916,-4.367457389831543,-4.201175689697266,-3.9640636444091797,-4.0818610191345215,-3.5678117275238037,-2.1780951023101807,-2.0020298957824707,-4.334822654724121,-4.0661540031433105
929,-2.8397436141967773,-2.443519115447998,-3.185062885284424,-2.8388280868530273,-3.8226072788238525,-3.8208718299865723,-3.127387523651123,-2.9881935119628906,-3.7755520343780518,-3.387239933013916,-3.102363348007202,-2.8382136821746826,-4.223219394683838,-4.025371074676514
930,-2.866988182067871,-2.5038933753967285,-3.350897789001465,-2.9228625297546387,-3.8208718299865723,-3.8226072788238525,-2.9881935119628906,-3.127387523651123,-3.9027726650238037,-3.5880558490753174,-2.9933199882507324,-2.7512567043304443,-4.287237644195557,-4.0426459312438965
931,-2.8397436141967773,-2.443519115447998,-3.8359169960021973,-3.641390800476074,-3.8226072788238525,-3.8208718299865723,-4.440865516662598,-4.581259727478027,-3.7755520343780518,-3.7167136669158936,-3.102363348007202,-2.8382136821746826,-2.7758617401123047,-2.6980512142181396
932,-2.866988182067871,-2.5038933753967285,-3.998419761657715,-3.7623698711395264,-3.8208718299865723,-3.8226072788238525,-4.581259727478027,-4.440865516662598,-3.9027726650238037,-3.938006639480591,-2.9933199882507324,-2.7512567043304443,-2.8697705268859863,-2.775350332260132
933,-2.8397436141967773,-2.443519115447998,-3.9236106872558594,-3.604332208633423,-3.8226072788238525,-3.8208718299865723,-4.14582633972168,-4.041540622711182,-3.7755520343780518,-3.9499146938323975,-3.102363348007202,-2.8382136821746826,-3.741924285888672,-3.5594794750213623
934,-2.866988182067871,-2.5038933753967285,-3.892153024673462,-3.6734683513641357,-3.8208718299865723,-3.8226072788238525,-4.041540622711182,-4.14582633972168,-3.9027726650238037,-3.793034315109253,-2.9933199882507324,-2.7512567043304443,-3.8098151683807373,-3.6848528385162354
935,-2.8397436141967773,-2.443519115447998,-3.5770204067230225,-3.206043243408203,-3.8226072788238525,-3.8208718299865723,-3.9640636444091797,-4.201175689697266,-3.7755520343780518,-3.6673531532287598,-3.102363348007202,-2.8382136821746826,-4.005878925323486,-3.7585606575012207
936,-2.866988182067871,-2.5038933753967285,-3.8305344581604004,-3.48162841796875,-3.8208718299865723,-3.8226072788238525,-4.201175689697266,-3.9640636444091797,-3.9027726650238037,-3.672760009765625,-2.9933199882507324,-2.7512567043304443,-4.135789394378662,-3.9031853675842285
937,-3.5506985187530518,-3.337179660797119,-3.185062885284424,-2.8388280868530273,-3.605039119720459,-3.7629573345184326,-3.127387523651123,-2.9881935119628906,-4.419797420501709,-3.387239933013916,-2.6129181385040283,-2.5180208683013916,-4.223219394683838,-4.025371074676514
938,-3.821951389312744,-3.453080177307129,-3.350897789001465,-2.9228625297546387,-3.7629573345184326,-3.605039119720459,-2.9881935119628906,-3.127387523651123,-4.688578128814697,-3.5880558490753174,-2.547351121902466,-2.383408308029175,-4.287237644195557,-4.0426459312438965
