idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1166,-7.601800441741943,-6.5605950355529785,-11.026392936706543,-8.828112602233887,-3.582444190979004,-3.1707377433776855,-4.603384017944336,-4.326138496398926,-8.92292308807373,-10.479045867919922,-7.230766296386719,-6.768007755279541,-11.05959701538086,-9.803436279296875
1167,-8.791600227355957,-9.835857391357422,-11.63741683959961,-10.245609283447266,-3.1707377433776855,-3.582444190979004,-4.175884246826172,-4.522829055786133,-10.328783988952637,-10.999340057373047,-7.427114963531494,-7.891229629516602,-12.903910636901855,-11.97603988647461
1168,-7.601800441741943,-6.5605950355529785,-10.190486907958984,-8.837749481201172,-3.582444190979004,-3.1707377433776855,-4.522829055786133,-4.175884246826172,-8.92292308807373,-9.423956871032715,-7.230766296386719,-6.768007755279541,-11.904533386230469,-11.002708435058594
1169,-10.782419204711914,-10.738405227661133,-6.711488723754883,-7.057053565979004,-3.557183265686035,-3.5221352577209473,-3.2138798236846924,-3.513960599899292,-10.763988494873047,-8.60888385772705,-10.403099060058594,-10.381092071533203,-10.057281494140625,-10.254748344421387
1170,-9.366182327270508,-9.435712814331055,-6.606196880340576,-5.37667179107666,-3.5221352577209473,-3.557183265686035,-3.513960599899292,-3.2138798236846924,-9.420056343078613,-7.148807048797607,-10.225945472717285,-10.260710716247559,-9.529753684997559,-8.827168464660645
1171,-10.782419204711914,-10.738405227661133,-12.169523239135742,-11.891552925109863,-3.557183265686035,-3.5221352577209473,-4.416019916534424,-5.345813274383545,-10.763988494873047,-10.706521034240723,-10.403099060058594,-10.381092071533203,-8.810518264770508,-8.699329376220703
1172,-9.366182327270508,-9.435712814331055,-10.665055274963379,-9.252241134643555,-3.5221352577209473,-3.557183265686035,-5.345813274383545,-4.416019916534424,-9.420056343078613,-9.275395393371582,-10.225945472717285,-10.260710716247559,-8.699542999267578,-8.134417533874512
1173,-10.782419204711914,-10.738405227661133,-12.13065242767334,-11.771638870239258,-3.557183265686035,-3.5221352577209473,-4.326138496398926,-4.603384017944336,-10.763988494873047,-11.599196434020996,-10.403099060058594,-10.381092071533203,-11.295721054077148,-11.090570449829102
1174,-9.366182327270508,-9.435712814331055,-11.026392936706543,-8.828112602233887,-3.5221352577209473,-3.557183265686035,-4.603384017944336,-4.326138496398926,-9.420056343078613,-10.479045867919922,-10.225945472717285,-10.260710716247559,-11.05959701538086,-9.803436279296875
1175,-10.782419204711914,-10.738405227661133,-11.63741683959961,-10.245609283447266,-3.557183265686035,-3.5221352577209473,-4.175884246826172,-4.522829055786133,-10.763988494873047,-10.999340057373047,-10.403099060058594,-10.381092071533203,-12.903910636901855,-11.97603988647461
