idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
92,-3.678577423095703,-3.2495064735412598,-3.982943058013916,-3.631056308746338,-4.221218109130859,-3.993229866027832,-4.783220291137695,-4.281555652618408,-5.7957682609558105,-5.526089191436768,-2.186558485031128,-2.014930486679077,-2.7535507678985596,-2.6127963066101074
93,-3.85292387008667,-3.5252132415771484,-3.6764674186706543,-3.8061585426330566,-3.993229866027832,-4.221218109130859,-4.234408378601074,-4.463601589202881,-5.840784072875977,-5.226537227630615,-2.327197790145874,-2.196113348007202,-3.8217432498931885,-3.895853042602539
94,-3.678577423095703,-3.2495064735412598,-3.6673855781555176,-3.25998592376709,-4.221218109130859,-3.993229866027832,-4.463601589202881,-4.234408378601074,-5.7957682609558105,-5.37697172164917,-2.186558485031128,-2.014930486679077,-3.8570969104766846,-3.6242971420288086
95,-3.85292387008667,-3.5252132415771484,-3.490142583847046,-3.7910120487213135,-3.993229866027832,-4.221218109130859,-4.03997802734375,-4.377406120300293,-5.840784072875977,-5.425287246704102,-2.327197790145874,-2.196113348007202,-4.202508926391602,-4.4030890464782715
96,-3.678577423095703,-3.2495064735412598,-3.6312103271484375,-3.02003812789917,-4.221218109130859,-3.993229866027832,-4.377406120300293,-4.03997802734375,-5.7957682609558105,-5.559154033660889,-2.186558485031128,-2.014930486679077,-4.375214099884033,-3.9677658081054688
97,-2.6185765266418457,-2.4256129264831543,-3.0577526092529297,-2.9359519481658936,-3.5435304641723633,-3.7775256633758545,-3.4893364906311035,-3.6481921672821045,-5.319785118103027,-4.614837169647217,-2.8797922134399414,-2.751150131225586,-4.189565181732178,-4.119964599609375
98,-2.6939187049865723,-2.262249708175659,-3.2578816413879395,-2.3177073001861572,-3.7775256633758545,-3.5435304641723633,-3.6481921672821045,-3.4893364906311035,-4.947595596313477,-4.190592288970947,-3.199155807495117,-2.911376714706421,-4.250124931335449,-3.7128818035125732
99,-2.6185765266418457,-2.4256129264831543,-3.811573028564453,-3.975432872772217,-3.5435304641723633,-3.7775256633758545,-4.522968292236328,-4.904758930206299,-5.319785118103027,-5.689743518829346,-2.8797922134399414,-2.751150131225586,-2.6706416606903076,-2.7361855506896973
100,-2.6939187049865723,-2.262249708175659,-4.209920883178711,-3.720996618270874,-3.7775256633758545,-3.5435304641723633,-4.904758930206299,-4.522968292236328,-4.947595596313477,-5.4100542068481445,-3.199155807495117,-2.911376714706421,-2.894460678100586,-2.6988911628723145
101,-2.6185765266418457,-2.4256129264831543,-3.6609015464782715,-3.9143013954162598,-3.5435304641723633,-3.7775256633758545,-4.268218994140625,-4.532461643218994,-5.319785118103027,-5.344839572906494,-2.8797922134399414,-2.751150131225586,-3.701946973800659,-3.8467469215393066
