idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
29,-13.907069206237793,-15.002004623413086,-14.648531913757324,-17.718727111816406,-15.972919464111328,-16.884872436523438,-16.937633514404297,-17.854406356811523,-19.34371566772461,-17.972335815429688,-23.052227020263672,-24.14716148376465,-26.585020065307617,-29.65521240234375
30,-14.780210494995117,-13.875537872314453,-16.14236068725586,-13.448219299316406,-16.884872436523438,-15.972919464111328,-17.854406356811523,-16.937633514404297,-20.87895393371582,-19.066097259521484,-23.924388885498047,-23.019716262817383,-27.648834228515625,-24.954694747924805
31,-13.907069206237793,-15.002004623413086,-12.963720321655273,-17.259132385253906,-15.972919464111328,-16.884872436523438,-16.159912109375,-17.509624481201172,-19.34371566772461,-18.912925720214844,-23.052227020263672,-24.14716148376465,-21.83098602294922,-26.12639808654785
32,-14.780210494995117,-13.875537872314453,-15.359121322631836,-12.667000770568848,-16.884872436523438,-15.972919464111328,-17.509624481201172,-16.159912109375,-20.87895393371582,-20.621723175048828,-23.924388885498047,-23.019716262817383,-24.14459800720215,-21.452476501464844
33,-9.141517639160156,-9.000463485717773,-9.41472053527832,-9.77495002746582,-14.17411994934082,-15.110101699829102,-13.957345962524414,-14.592768669128418,-20.15801429748535,-15.703689575195312,-17.084758758544922,-16.943702697753906,-28.721477508544922,-29.081707000732422
34,-8.596796989440918,-7.672505855560303,-9.757609367370605,-8.917769432067871,-15.110101699829102,-14.17411994934082,-14.592768669128418,-13.957345962524414,-19.902671813964844,-16.52449607849121,-16.09918785095215,-15.174896240234375,-28.41669464111328,-27.57685661315918
35,-9.141517639160156,-9.000463485717773,-13.119462966918945,-16.823383331298828,-14.17411994934082,-15.110101699829102,-18.091873168945312,-19.619035720825195,-20.15801429748535,-24.23749542236328,-17.084758758544922,-16.943702697753906,-26.087709426879883,-29.7916259765625
36,-8.596796989440918,-7.672505855560303,-17.777996063232422,-14.362529754638672,-15.110101699829102,-14.17411994934082,-19.619035720825195,-18.091873168945312,-19.902671813964844,-25.07965087890625,-16.09918785095215,-15.174896240234375,-31.356578826904297,-27.941112518310547
37,-9.141517639160156,-9.000463485717773,-13.216774940490723,-15.607450485229492,-14.17411994934082,-15.110101699829102,-17.0728759765625,-18.129846572875977,-20.15801429748535,-22.347755432128906,-17.084758758544922,-16.943702697753906,-25.397480010986328,-27.78815460205078
38,-8.596796989440918,-7.672505855560303,-16.26055335998535,-13.217074394226074,-15.110101699829102,-14.17411994934082,-18.129846572875977,-17.0728759765625,-19.902671813964844,-22.92322540283203,-16.09918785095215,-15.174896240234375,-28.120227813720703,-25.07674789428711
39,-9.141517639160156,-9.000463485717773,-12.813678741455078,-15.060327529907227,-14.17411994934082,-15.110101699829102,-16.577192306518555,-18.282119750976562,-20.15801429748535,-21.559326171875,-17.084758758544922,-16.943702697753906,-24.105213165283203,-26.35186195373535
40,-8.596796989440918,-7.672505855560303,-15.855860710144043,-13.159664154052734,-15.110101699829102,-14.17411994934082,-18.282119750976562,-16.577192306518555,-19.902671813964844,-21.106670379638672,-16.09918785095215,-15.174896240234375,-26.618038177490234,-23.92184066772461
41,-11.924811363220215,-11.361207962036133,-9.41472053527832,-9.77495002746582,-15.12960433959961,-15.850784301757812,-13.957345962524414,-14.592768669128418,-24.715518951416016,-15.703689575195312,-19.80521011352539,-19.241605758666992,-28.721477508544922,-29.081707000732422
42,-11.14828872680664,-10.711450576782227,-9.757609367370605,-8.917769432067871,-15.850784301757812,-15.12960433959961,-14.592768669128418,-13.957345962524414,-26.04559326171875,-16.52449607849121,-18.22123908996582,-17.784400939941406,-28.41669464111328,-27.57685661315918
43,-11.924811363220215,-11.361207962036133,-13.119462966918945,-16.823383331298828,-15.12960433959961,-15.850784301757812,-18.091873168945312,-19.619035720825195,-24.715518951416016,-24.23749542236328,-19.80521011352539,-19.241605758666992,-26.087709426879883,-29.7916259765625
44,-11.14828872680664,-10.711450576782227,-17.777996063232422,-14.362529754638672,-15.850784301757812,-15.12960433959961,-19.619035720825195,-18.091873168945312,-26.04559326171875,-25.07965087890625,-18.22123908996582,-17.784400939941406,-31.356578826904297,-27.941112518310547
45,-11.924811363220215,-11.361207962036133,-13.216774940490723,-15.607450485229492,-15.12960433959961,-15.850784301757812,-17.0728759765625,-18.129846572875977,-24.715518951416016,-22.347755432128906,-19.80521011352539,-19.241605758666992,-25.397480010986328,-27.78815460205078
46,-11.14828872680664,-10.711450576782227,-16.26055335998535,-13.217074394226074,-15.850784301757812,-15.12960433959961,-18.129846572875977,-17.0728759765625,-26.04559326171875,-22.92322540283203,-18.22123908996582,-17.784400939941406,-28.120227813720703,-25.07674789428711
47,-11.924811363220215,-11.361207962036133,-12.813678741455078,-15.060327529907227,-15.12960433959961,-15.850784301757812,-16.577192306518555,-18.282119750976562,-24.715518951416016,-21.559326171875,-19.80521011352539,-19.241605758666992,-24.105213165283203,-26.35186195373535
48,-11.14828872680664,-10.711450576782227,-15.855860710144043,-13.159664154052734,-15.850784301757812,-15.12960433959961,-18.282119750976562,-16.577192306518555,-26.04559326171875,-21.106670379638672,-18.22123908996582,-17.784400939941406,-26.618038177490234,-23.92184066772461
49,-13.75284194946289,-16.549453735351562,-9.41472053527832,-9.77495002746582,-15.118659019470215,-15.708638191223145,-13.957345962524414,-14.592768669128418,-26.646717071533203,-15.703689575195312,-23.886499404907227,-26.68311309814453,-28.721477508544922,-29.081707000732422
50,-16.234085083007812,-13.160257339477539,-9.757609367370605,-8.917769432067871,-15.708638191223145,-15.118659019470215,-14.592768669128418,-13.957345962524414,-27.774921417236328,-16.52449607849121,-25.052316665649414,-21.97848892211914,-28.41669464111328,-27.57685661315918
51,-13.75284194946289,-16.549453735351562,-13.119462966918945,-16.823383331298828,-15.118659019470215,-15.708638191223145,-18.091873168945312,-19.619035720825195,-26.646717071533203,-24.23749542236328,-23.886499404907227,-26.68311309814453,-26.087709426879883,-29.7916259765625
52,-16.234085083007812,-13.160257339477539,-17.777996063232422,-14.362529754638672,-15.708638191223145,-15.118659019470215,-19.619035720825195,-18.091873168945312,-27.774921417236328,-25.07965087890625,-25.052316665649414,-21.97848892211914,-31.356578826904297,-27.941112518310547
53,-13.75284194946289,-16.549453735351562,-13.216774940490723,-15.607450485229492,-15.118659019470215,-15.708638191223145,-17.0728759765625,-18.129846572875977,-26.646717071533203,-22.347755432128906,-23.886499404907227,-26.68311309814453,-25.397480010986328,-27.78815460205078
54,-16.234085083007812,-13.160257339477539,-16.26055335998535,-13.217074394226074,-15.708638191223145,-15.118659019470215,-18.129846572875977,-17.0728759765625,-27.774921417236328,-22.92322540283203,-25.052316665649414,-21.97848892211914,-28.120227813720703,-25.07674789428711
55,-13.75284194946289,-16.549453735351562,-12.813678741455078,-15.060327529907227,-15.118659019470215,-15.708638191223145,-16.577192306518555,-18.282119750976562,-26.646717071533203,-21.559326171875,-23.886499404907227,-26.68311309814453,-24.105213165283203,-26.35186195373535
56,-16.234085083007812,-13.160257339477539,-15.855860710144043,-13.159664154052734,-15.708638191223145,-15.118659019470215,-18.282119750976562,-16.577192306518555,-27.774921417236328,-21.106670379638672,-25.052316665649414,-21.97848892211914,-26.618038177490234,-23.92184066772461
57,-12.892205238342285,-15.243759155273438,-9.41472053527832,-9.77495002746582,-16.92150115966797,-17.353185653686523,-13.957345962524414,-14.592768669128418,-22.688020706176758,-15.703689575195312,-21.59823226928711,-23.949787139892578,-28.721477508544922,-29.081707000732422
58,-15.140012741088867,-11.951725006103516,-9.757609367370605,-8.917769432067871,-17.353185653686523,-16.92150115966797,-14.592768669128418,-13.957345962524414,-23.891990661621094,-16.52449607849121,-22.94391441345215,-19.755624771118164,-28.41669464111328,-27.57685661315918
59,-12.892205238342285,-15.243759155273438,-13.119462966918945,-16.823383331298828,-16.92150115966797,-17.353185653686523,-18.091873168945312,-19.619035720825195,-22.688020706176758,-24.23749542236328,-21.59823226928711,-23.949787139892578,-26.087709426879883,-29.7916259765625
60,-15.140012741088867,-11.951725006103516,-17.777996063232422,-14.362529754638672,-17.353185653686523,-16.92150115966797,-19.619035720825195,-18.091873168945312,-23.891990661621094,-25.07965087890625,-22.94391441345215,-19.755624771118164,-31.356578826904297,-27.941112518310547
61,-12.892205238342285,-15.243759155273438,-13.216774940490723,-15.607450485229492,-16.92150115966797,-17.353185653686523,-17.0728759765625,-18.129846572875977,-22.688020706176758,-22.347755432128906,-21.59823226928711,-23.949787139892578,-25.397480010986328,-27.78815460205078
62,-15.140012741088867,-11.951725006103516,-16.26055335998535,-13.217074394226074,-17.353185653686523,-16.92150115966797,-18.129846572875977,-17.0728759765625,-23.891990661621094,-22.92322540283203,-22.94391441345215,-19.755624771118164,-28.120227813720703,-25.07674789428711
63,-12.892205238342285,-15.243759155273438,-12.813678741455078,-15.060327529907227,-16.92150115966797,-17.353185653686523,-16.577192306518555,-18.282119750976562,-22.688020706176758,-21.559326171875,-21.59823226928711,-23.949787139892578,-24.105213165283203,-26.35186195373535
64,-15.140012741088867,-11.951725006103516,-15.855860710144043,-13.159664154052734,-17.353185653686523,-16.92150115966797,-18.282119750976562,-16.577192306518555,-23.891990661621094,-21.106670379638672,-22.94391441345215,-19.755624771118164,-26.618038177490234,-23.92184066772461
65,-8.699989318847656,-9.074461936950684,-9.281156539916992,-9.568817138671875,-12.760129928588867,-13.904468536376953,-12.84279727935791,-13.637914657592773,-19.848323822021484,-16.67315101623535,-16.125492095947266,-16.499963760375977,-27.132530212402344,-27.42019271850586
66,-8.584390640258789,-9.617115020751953,-9.827512741088867,-10.521829605102539,-13.904468536376953,-12.760129928588867,-13.637914657592773,-12.84279727935791,-21.175830841064453,-18.655305862426758,-16.27515411376953,-17.307876586914062,-27.466283798217773,-28.160600662231445
67,-8.699989318847656,-9.074461936950684,-12.109271049499512,-14.04586410522461,-12.760129928588867,-13.904468536376953,-17.126222610473633,-19.13288116455078,-19.848323822021484,-22.559999465942383,-16.125492095947266,-16.499963760375977,-24.834976196289062,-26.771568298339844
68,-8.584390640258789,-9.617115020751953,-15.389213562011719,-14.45435905456543,-13.904468536376953,-12.760129928588867,-19.13288116455078,-17.126222610473633,-21.175830841064453,-24.805252075195312,-16.27515411376953,-17.307876586914062,-26.813405990600586,-25.878551483154297
69,-8.699989318847656,-9.074461936950684,-11.943212509155273,-13.651077270507812,-12.760129928588867,-13.904468536376953,-16.937633514404297,-17.854406356811523,-19.848323822021484,-20.87336540222168,-16.125492095947266,-16.499963760375977,-24.250450134277344,-25.95831298828125
70,-8.584390640258789,-9.617115020751953,-14.476911544799805,-13.660991668701172,-13.904468536376953,-12.760129928588867,-17.854406356811523,-16.937633514404297,-21.175830841064453,-22.97564125061035,-16.27515411376953,-17.307876586914062,-26.978151321411133,-26.162229537963867
71,-8.699989318847656,-9.074461936950684,-11.197690963745117,-12.983711242675781,-12.760129928588867,-13.904468536376953,-16.159912109375,-17.509624481201172,-19.848323822021484,-21.279830932617188,-16.125492095947266,-16.499963760375977,-22.616127014160156,-24.402145385742188
