idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1355,-26.140079498291016,-25.91490936279297,-30.844627380371094,-42.21315002441406,-12.274761199951172,-15.996391296386719,-14.896686553955078,-18.595481872558594,-31.69361114501953,-28.536582946777344,-52.0988655090332,-51.873695373535156,-67.37673950195312,-78.7452621459961
1356,-25.74355125427246,-25.26067352294922,-32.68400573730469,-27.395381927490234,-15.996391296386719,-12.274761199951172,-18.595481872558594,-14.896686553955078,-33.607784271240234,-29.054885864257812,-50.277198791503906,-49.7943229675293,-64.41770935058594,-59.12908935546875
1357,-26.140079498291016,-25.91490936279297,-32.24720764160156,-42.414146423339844,-12.274761199951172,-15.996391296386719,-15.460050582885742,-17.5439510345459,-31.69361114501953,-29.357242584228516,-52.0988655090332,-51.873695373535156,-54.95783615112305,-65.1247787475586
1358,-25.74355125427246,-25.26067352294922,-35.84158706665039,-29.261964797973633,-15.996391296386719,-12.274761199951172,-17.5439510345459,-15.460050582885742,-33.607784271240234,-29.390615463256836,-50.277198791503906,-49.7943229675293,-56.869510650634766,-50.289886474609375
1359,-26.140079498291016,-25.91490936279297,-29.646926879882812,-36.23577880859375,-12.274761199951172,-15.996391296386719,-15.136100769042969,-18.25143814086914,-31.69361114501953,-27.89360237121582,-52.0988655090332,-51.873695373535156,-60.08030319213867,-66.66915893554688
1360,-25.74355125427246,-25.26067352294922,-29.745983123779297,-26.147857666015625,-15.996391296386719,-12.274761199951172,-18.25143814086914,-15.136100769042969,-33.607784271240234,-27.356834411621094,-50.277198791503906,-49.7943229675293,-56.643165588378906,-53.0450439453125
1361,-33.90164566040039,-35.198272705078125,-17.11957550048828,-22.608787536621094,-12.882487297058105,-12.09387493133545,-11.698661804199219,-13.371076583862305,-38.35233688354492,-15.936059951782227,-74.00605773925781,-75.30268859863281,-57.74102783203125,-63.23023986816406
1362,-33.10211944580078,-29.176284790039062,-16.72997283935547,-16.506492614746094,-12.09387493133545,-12.882487297058105,-13.371076583862305,-11.698661804199219,-38.90915298461914,-17.151840209960938,-67.31598663330078,-63.39015197753906,-52.724952697753906,-52.50147247314453
1363,-33.90164566040039,-35.198272705078125,-30.844627380371094,-42.21315002441406,-12.882487297058105,-12.09387493133545,-14.896686553955078,-18.595481872558594,-38.35233688354492,-28.536582946777344,-74.00605773925781,-75.30268859863281,-67.37673950195312,-78.7452621459961
1364,-33.10211944580078,-29.176284790039062,-32.68400573730469,-27.395381927490234,-12.09387493133545,-12.882487297058105,-18.595481872558594,-14.896686553955078,-38.90915298461914,-29.054885864257812,-67.31598663330078,-63.39015197753906,-64.41770935058594,-59.12908935546875
1365,-33.90164566040039,-35.198272705078125,-32.24720764160156,-42.414146423339844,-12.882487297058105,-12.09387493133545,-15.460050582885742,-17.5439510345459,-38.35233688354492,-29.357242584228516,-74.00605773925781,-75.30268859863281,-54.95783615112305,-65.1247787475586
1366,-33.10211944580078,-29.176284790039062,-35.84158706665039,-29.261964797973633,-12.09387493133545,-12.882487297058105,-17.5439510345459,-15.460050582885742,-38.90915298461914,-29.390615463256836,-67.31598663330078,-63.39015197753906,-56.869510650634766,-50.289886474609375
1367,-33.90164566040039,-35.198272705078125,-29.646926879882812,-36.23577880859375,-12.882487297058105,-12.09387493133545,-15.136100769042969,-18.25143814086914,-38.35233688354492,-27.89360237121582,-74.00605773925781,-75.30268859863281,-60.08030319213867,-66.66915893554688
1368,-33.10211944580078,-29.176284790039062,-29.745983123779297,-26.147857666015625,-12.09387493133545,-12.882487297058105,-18.25143814086914,-15.136100769042969,-38.90915298461914,-27.356834411621094,-67.31598663330078,-63.39015197753906,-56.643165588378906,-53.0450439453125
1369,-29.62594223022461,-35.846641540527344,-17.11957550048828,-22.608787536621094,-12.982242584228516,-12.957731246948242,-11.698661804199219,-13.371076583862305,-32.80886459350586,-15.936059951782227,-66.82719421386719,-73.04789733886719,-57.74102783203125,-63.23023986816406
1370,-30.697669982910156,-28.11798667907715,-16.72997283935547,-16.506492614746094,-12.957731246948242,-12.982242584228516,-13.371076583862305,-11.698661804199219,-37.161563873291016,-17.151840209960938,-61.09778594970703,-58.518104553222656,-52.724952697753906,-52.50147247314453
1371,-29.62594223022461,-35.846641540527344,-30.844627380371094,-42.21315002441406,-12.982242584228516,-12.957731246948242,-14.896686553955078,-18.595481872558594,-32.80886459350586,-28.536582946777344,-66.82719421386719,-73.04789733886719,-67.37673950195312,-78.7452621459961
1372,-30.697669982910156,-28.11798667907715,-32.68400573730469,-27.395381927490234,-12.957731246948242,-12.982242584228516,-18.595481872558594,-14.896686553955078,-37.161563873291016,-29.054885864257812,-61.09778594970703,-58.518104553222656,-64.41770935058594,-59.12908935546875
1373,-29.62594223022461,-35.846641540527344,-32.24720764160156,-42.414146423339844,-12.982242584228516,-12.957731246948242,-15.460050582885742,-17.5439510345459,-32.80886459350586,-29.357242584228516,-66.82719421386719,-73.04789733886719,-54.95783615112305,-65.1247787475586
